place_id,name,lat,lon,rating,user_ratings_total,types
ChIJ-UHWjlWU3zgRshIVSg_j5ts,Pak Kashmir Medical Store & Cosmetics,33.630002,73.0401278,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJC0xBiVWU3zgR86BEIvGs5Eg,Al-Asghar Chemist & Medical Store,33.629924,73.04022909999999,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJO2OiTf-U3zgR0rFSAcsy2HQ,Shabbir Medicos,33.6285704,73.04129189999999,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJLYR4W_-U3zgRLLOR9GQw87I,Pakistan Homeopathic Store,33.6292672,73.0410833,5.0,2.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJm4N6Tv-U3zgR9fNyy2BYoso,Sultani Dawakhana,33.62869749999999,73.0414052,5.0,3.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJwfrNpSiV3zgRhnWQVDWtWc8,Naseem pharmacy,33.6266498,73.0338762,5.0,1.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJB9g7hPiU3zgR1Tu5yItdL5w,Saeed Pansar Store & Unani Dawakhana,33.625919,73.0410798,5.0,4.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJ-zFuNf-U3zgRPhXYSvLX7jE,Bilal Chemist,33.6286068,73.0419646,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJY4t_Nf-U3zgRv-j-3Eu0ew0,Barqi Dawakhana,33.6286068,73.04196470000001,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJIYaPk_iU3zgRxQooWduR_0I,Niazi Medical Store,33.6266327,73.0417895,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJA7xHnlSU3zgRCsbxDbKqj5E,Sadaat Medical Store,33.6312396,73.03472370000001,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJIe8atkiV3zgRkzwiFRfrtsE,Altamash Pharmacy,33.6272438,73.0422497,5.0,4.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJ4_pCzPiU3zgRs2jvP3fLlGY,Al-Iman Medicos & General Store,33.628277,73.0424179,2.0,1.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJb6WDzPiU3zgRMqAcmrJsKrg,Aziz Dawakhana,33.6282978,73.04243029999999,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJQyA4wviU3zgR4mZblSK7WFg,Zainab Medical Store,33.6272046,73.04243029999999,5.0,2.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJ4bmzYFOU3zgRXLAWkaPBcGw,Safi Pharmcy,33.6313181,73.03435480000002,5.0,2.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJkTAhzviU3zgRlEZ6sKIxAZs,The Medicine Centre,33.6280669,73.0427261,4.0,1.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJB9klUwCV3zgRFxb_A0yLCyg,Abdul Sttar pharmacy,33.625805,73.0331485,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJYw193PiU3zgR_5JJQ0Q3TzE,Smile Medical Store,33.62751730000001,73.04288939999999,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJ6cwJ3fiU3zgRG6OuNCfyZ30,Ali Medical Store,33.6272894,73.04295410000002,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJgQs6TgCV3zgRVFqTkut_s5g,Qayyum Homeo Clinic,33.63242999999999,73.039253,,,"drugstore, pharmacy, health, point_of_interest, store, establishment"
ChIJ1xrMXFOU3zgRZTgP1Mz_KfE,Ali Medicos,33.6315647,73.0339375,5.0,1.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJOUG2Q1OU3zgRzIwNgK5pRqQ,Azam Pharmacy,33.6315091,73.0335667,5.0,3.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJX_CNcFeU3zgRYqbEc5oCv6M,Munir Medical Store,33.62304779999999,73.03704809999999,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJ98FRPQCV3zgRJ-OGBeMtsZk,Hassan pharmacy,33.623046,73.03706509999999,5.0,4.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJlVbAHfmU3zgR4VwOpp1z2_w,Khan Brother Medical Store,33.6268941,73.0435471,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJLd6JM6uV3zgRhyRAcywBHTI,Hafiz Dawakhana,33.6333253,73.0365079,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJVZU3ZVeU3zgR0zMp0CpjzrU,Javed Homeo Clinic,33.6228331,73.0367978,5.0,3.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJ0ed0IvmU3zgRcG1s-kWesJw,Sajjad Homeopathic Clinic,33.6274112,73.0440028,5.0,1.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJEcdCGPmU3zgR0MW9VmXiw4Y,Matab Al-Noor Dawakhana,33.6272904,73.0441319,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJRRtNhFGU3zgR61CyhoR-Tdo,Hamza Dawakhana,33.6264215,73.0311577,3.3,3.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJU2aLMFOU3zgRgbrwj6WauvI,Khan Medicos,33.6319372,73.0326204,5.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJN6zYYFeU3zgR9qHz5vpoEHk,Dar-ul-Shifa Pansar Store,33.6224809,73.0362533,3.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJBRZpG9-V3zgRwcND6ldKD0k,HUSSAIN PHARMACY,33.631833,73.032298,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJQ5GPYFeU3zgRNCOpJcRjehs,Al-Madina Medicals Cosmetics,33.6224086,73.0361851,5.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJwbwDYVeU3zgRctPR8g1OHYs,Shah Divan Dawakhana,33.62237309999999,73.036301,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJsTBcjsOV3zgRNVlP7Nm_DlM,Qadir Pharmacy,33.62728529999999,73.0306392,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJDRPsLlOU3zgRmA0iFBLsBVo,Munir Medical Store & Cosmetics,33.6320586,73.03214609999999,5.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ36a_LlOU3zgRozr8Ym_OKaA,Tawakal Dawakhana,33.6320618,73.0321288,3.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJW6ZzHgCV3zgRwACDmxbwiVA,Pharma Save Pharmacy,33.6223253,73.0398582,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJNwyyNgCV3zgRe5jdZc4YXXQ,BEHLOL MEDICAL STORE,33.6342518,73.0387248,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJB4DQkVGU3zgRwqciqKKKC7I,Javed Pharmacy,33.6258185,73.0306349,4.2,9.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJCYd4KlOU3zgRAh_KMDgMcKw,Al-Mustafa Medical Store,33.63217729999999,73.031722,4.5,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJnR8XUq2V3zgRaJUtPCAAzYA,Pak Green pharmacy,33.6342622,73.0351505,5.0,5.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJm9II1VKU3zgRrGAHWXjtY_E,Dilar Singh Dawakhana,33.6322445,73.0315222,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJQZpfGlKU3zgRwVukv0tzfhg,Shaharyar Dawakhana & Pansar Store,33.6273373,73.0297468,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJM03v0lKU3zgR8MhCjJ9vOCA,Shehzad Dawakhana & Pansar Store,33.6321996,73.0310539,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJZVvb-1mU3zgRdEPYJG07kFk,AL-Madina Chemist,33.6215445,73.0350217,5.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJTSJQLa2V3zgRjItN972fFA0,Zindagi Chemist & Medical Store,33.6323331,73.03099639999999,5.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJbfcm8FGU3zgRlGKBt64fleY,Khalid Medicos & Super Store,33.62595039999999,73.0296807,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJ9YDBWaaV3zgR4ska851qC4o,Medicare Medical Store,33.6464819,73.0368216,5.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJhSZ1_6aV3zgRcFCGLs1nSQg,New Babar Optix,33.6468497,73.0373814,3.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJRSIPVqaV3zgRePrHt2Nv3cQ,Rehmat Plaza,33.6466885,73.03717879999999,3.7,15.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJf9YSWKaV3zgRFcHfvmI3wos,Raza Pharmacy I-10 Markaz Islamabad,33.6467739,73.0365638,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJkScgyImV3zgRzTbTCYDc1t0,"AlHaram Pharmacy, I-10 Markaz",33.6464942,73.037081,5.0,8.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJpxT7WaaV3zgRhVuJ_3N6qtY,Shifa Chemist,33.6464887,73.0368163,1.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJmR4ji3aV3zgRnoa68J2QWBA,D.Watson,33.6466267,73.0364839,4.2,279.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJR_yDru6V3zgR16_kyKzQ0pw,Al-Saleha Pharmacy,33.6464547,73.0365396,3.9,18.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJlTv2EACV3zgRfXVtLFqQkKo,Masoom homeo clinic and store,33.6482012,73.0399771,5.0,7.0,"drugstore, pharmacy, point_of_interest, store, health, establishment"
ChIJMb_EY6eV3zgRq1Q5iym95Tc,Maham Medical Store,33.6481406,73.04026859999999,5.0,5.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJdZ7XXAmV3zgRSUP4eLjWQ20,Abid Medical Store,33.6482443,73.0403978,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJgwg5BwCV3zgRDFlKt3lyO_w,We Care Pharmacy,33.6484942,73.0404647,4.3,6.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJxWEdYqeV3zgR_zUx7O4f21w,Walton Pharmacy I-10,33.6482869,73.0405098,4.6,78.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJm1FMyS2V3zgRK2pnIs8L6yM,Drugs4u,33.6486292,73.0405257,3.8,6.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJRd5CZKaV3zgRet91cFu_UKw,Afridi Medical Store,33.6460713,73.0355577,1.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJS80VUACV3zgRhEudnMPNPeU,Dar Medical Store,33.64466000000001,73.03895729999999,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJN4vn_byV3zgR7nXtV4c5Mns,Al marwa pharmacy,33.6496822,73.0323555,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJWzVVFACV3zgRVow1XpBZT-M,Dawn Pharmacy I/10Markaz,33.6497883,73.0433036,3.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJxU9tXlCV3zgRAk2sCJ4RVBU,Star Medical Store,33.6432234,73.0412666,3.3,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJF5IxuXmV3zgRtF3t-r1qe7c,Herbal Delay Spray in islamabad,33.6538152,73.0400705,4.0,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJB5nc4KGV3zgRN6fdPck6MtE,S Noor Medicine Co,33.6544841,73.03592119999999,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJ-ejBnUKV3zgRlX0QSRYxw18,FAWAD DISTRIBUTIRS ISLAMABAD,33.65481379999999,73.03891949999999,3.7,3.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJG80ieqWV3zgRwwFJnfWcdOs,Al-Majeed Medicos,33.6437402,73.0311849,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJ-4OmuQuV3zgRzYVABu_7Mi4,Agility Pharmaceutical,33.65205,73.04437999999999,,,"veterinary_care, pharmacy, point_of_interest, health, store, establishment"
ChIJqdKKx6mV3zgRQ34dlWP9b5k,"Howalshafi Homeopathic Clinic, Sr. H/Dr. Muhammad Khalid Zia Ramay, Sheikh Market St#15, I-10/1, Islamabad",33.6413123,73.0392212,4.9,19.0,"doctor, drugstore, pharmacy, point_of_interest, health, store, establishment"
ChIJy4IWyg6V3zgRtHm4aYEkp7w,Imran Pharmacy,33.6492915,73.0466439,3.6,7.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJF-e-oMyV3zgRwTPDm8Rnvyg,Lifeaid Pharmacy,33.6620645,73.0412755,5.0,3.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ0-yc2NCV3zgRnRiyfy-GDlQ,AJK Central Medicine Store,33.6650181,73.0456143,5.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJoTP71HCV3zgRclWwha-VE9I,Central Medical Store,33.66455,73.04657,3.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJi6J7lqq_3zgREXtVuMcKYkY,Promedics - Home Nursing Care Islamabad,33.68769350000001,73.0339705,,,"physiotherapist, pharmacy, point_of_interest, health, store, establishment"
ChIJ7UkrkTG-3zgRlffzjrNNVBI,Abdul Basit Pansar Store,33.6887861,73.033498,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJidls6zG-3zgR4zWfxFeDFVI,Super Drug Pharmacy G9 Markaz,33.6881829,73.0331337,4.3,12.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJOwzWvTG-3zgRnMNJgfaE_v8,Madni Dawakhana,33.688586,73.0330144,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJo2TwwzG-3zgRlsd7cyw7jDo,Shifa Homeo Clinic,33.6880011,73.0329706,5.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ7frKozG-3zgRhuvGtyARRmg,Iqbal Homeopathic Clinic & Store,33.6892648,73.0328595,3.9,39.0,"drugstore, pharmacy, point_of_interest, health, store, establishment"
ChIJvas_oTG-3zgRcWEM_x44cio,Ansari Chemist,33.689324,73.0328613,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJr-QRIS6-3zgRPA7eLsPsat0,Khokhar Homeo Clinic,33.6866718,73.0329179,5.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJZXLycjG-3zgR2iqHZ1_Ilxc,Adnan Medical Store,33.6901938,73.0332912,3.7,3.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ3zB3EjG-3zgROMQAdDfY1oc,Al-Noor Medicos,33.6902734,73.03291039999999,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJWdvxBAC_3zgRbp0JpuM-108,Al-Moeen Pharmacy & Mart,33.6925722,73.0384153,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJC-OUONO_3zgR6BRV2B-bWrw,Qasim Homeopathic Medical Store,33.68399949999999,73.04105410000001,3.6,8.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJGzTLsjG-3zgRux_j0J_-rcU,Universal Clinic Herbal & Homeo Medical Store,33.6886947,73.0316204,3.0,3.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ3wKTUjC-3zgR1dQ632yYkYY,Sajid Medicos,33.6887816,73.03154649999999,4.8,6.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJY5_Dow-_3zgRiO884w_N19o,Lemon Pharmacy Cosmetics,33.6842663,73.0416941,4.3,12.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJHeAGsSy-3zgRkkgOc06GDSw,Ghulam Hassan Matab & Pharmacy,33.68329860000001,73.0400191,3.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ2QuzAjG-3zgRQSDh8i0_zfE,Medicine Point,33.6900874,73.0317888,5.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJp42DGPm_3zgR52jxqsii4lQ,Safeway Pharmacy & Cosmetics G-9/4,33.6845538,73.0422784,4.7,3.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJxSSc4jC-3zgREzonkTyor6M,Life Medical Store,33.6902078,73.0317654,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJZ2fJ_TC-3zgRVIt9Q8CmCs8,Allah Wala Plaza Homeopathic Clinic & Store,33.6897401,73.0314355,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJ9--t_jC-3zgRQyCU5qaUlLI,Ali Pharmacy G9 Markaz,33.6895638,73.0313591,2.6,10.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ7dk_Jf2_3zgRjEo3wBs-mFc,Al Muslim Pharmacy,33.6849184,73.04297860000001,4.9,20.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJpagUO_-_3zgRmDymxqDWelw,KHALID PHARMACY,33.6848125,73.0429375,4.1,11.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ1-w44jC-3zgR9mFPlz9bxLs,New Medi Fair Chemist & Medical Store,33.69028460000001,73.03148329999999,4.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJQWhJ3YK_3zgRpP8_mZmU5tw,A-PHARMACY & A Medical Centre,33.6904424,73.0311766,4.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJLUBm7zC-3zgR6K0lmfUzAd0,D. Watson Chemist G-9 Markaz,33.690286,73.030647,4.0,239.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJmYA9NdK_3zgRYJnQx8yDa2E,Elixir Pharmacy,33.6860324,73.0451853,4.6,31.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJz8Rbli--3zgRdGUr8-C2jPM,Mysum Chemist & Cosmetics,33.6846475,73.0300384,5.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ_6SqlNG_3zgRgomO0oASCgI,FIA Dispensary,33.68756,73.04754,3.9,7.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJrayhAgC_3zgRJ-YrIJOey68,Green King Pharmacy,33.6964331,73.0413489,4.0,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJG6C3Jdqj3zgR3Nmashxxn-Q,Islamabad Pharma Pharmacy and Healthcare Centre,33.7079356,73.03806569999999,3.5,6.0,"hospital, pharmacy, health, point_of_interest, store, establishment"
ChIJZwMFvlK-3zgRF4we__Pi5kA,Al-Noor Chemist,33.7104946,73.0390878,4.7,21.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJQ9S58FK-3zgRhgWKQJv58cA,Hameed Pharmacy,33.7112032,73.0378542,3.7,19.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJUUoj-VK-3zgRGzullsmTDQY,Bilal Drug Store,33.7115684,73.0378058,3.0,2.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJt1g9EcO_3zgR8HXwoiFG8zI,Bin-Hayyan Pharmacy,33.7117284,73.0382654,4.1,10.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJ2dshGAC_3zgRXO0CSf5DxfA,Homoeopathic Holistic Clinic,33.7118137,73.03836299999999,3.7,3.0,"drugstore, pharmacy, health, point_of_interest, store, establishment"
ChIJIyaLR62_3zgRNdeIVgiaHnY,Health Era Pharmacy,33.7111082,73.0413609,4.7,3.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJscM3WqW_3zgRqZfEY76vvSA,New Islamabad Pharmacy,33.71167469999999,73.040882,5.0,3.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJldxpOmq_3zgR0Mobhd2AwYA,Danyal pharmacy,33.7115292,73.04119539999999,4.5,2.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJOdcoOq2_3zgRFgTXbNiloPk,Islamabad Chemist,33.711495,73.0414078,4.0,2.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJsxxXS1a_3zgRgRtEuYtkThQ,Medigreen Pharmacy,33.7116786,73.0414266,3.7,7.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJpYDQOq2_3zgRYDkOA9PVuA0,Mehmood Pharmacy,33.7116786,73.0414266,3.6,15.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJnSbUfQC_3zgRPScp8ZP2Dvo,Ihsan medical store,33.6995086,73.0362897,1.0,1.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJya3LegC_3zgRRENxuDb85PU,Bahria Pharmacy,33.7222014,73.0365554,5.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJAQBAF_--3zgR_hBfCwPdQDQ,Mr Chemist,33.72215019999999,73.0364724,4.5,4.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ3RT0RgCT3zgRJjwIMzsWzI4,Shifa pharmacy and clinic,33.51140629999999,73.05261790000002,5.0,2.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJe8Rjt-uS3zgRpjPmbJnjFhM,Taj Chemist,33.5315398,73.0604583,4.6,12.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJ70qmwfaT3zgRbEcT1vXCyok,Ibex Pharmacy,33.5318049,73.0601502,4.9,11.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJEwaSs5CT3zgRQYMpBwfcaKE,dhok manga khan,33.5331413,73.0520325,2.0,1.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJJbfSyPLt3zgRbeTmDqT8rxc,Rana Brothers Medical Store,33.5337243,73.0524843,3.0,2.0,"pharmacy, veterinary_care, health, point_of_interest, store, establishment"
ChIJ74QpnDCT3zgRxUnixoF3IUc,Medi care Pharmacy,33.5349203,73.05398339999999,5.0,1.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJua_MGIWT3zgRU8dJBiEkZZU,Baig Healthcare Pharmacy,33.5344375,73.05268749999999,5.0,5.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJD6LZYKWT3zgR_bgvKOFChbg,Alam & sons,33.53538019999999,73.05363179999999,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJxcMlZQCT3zgRRgC1fPgbSo8,Suleman pharmacy and cosmetics,33.5365073,73.0545695,4.2,5.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJk8WmlBKT3zgRON3BdG1AU7w,Nelofar Pharmacy,33.548451,73.0561235,5.0,1.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJpe0csvyT3zgR1a0rfJkkzDI,Noor pharmacy,33.5479,73.05532889999999,,,"pharmacy, health, store, point_of_interest, establishment"
ChIJ845wYuKS3zgR7JBrnqbhXNc,Suleman Chemist,33.5479,73.05532889999999,4.0,1.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJYy2YfwCT3zgRBESB6ebYoGo,Akbar Homeopathic Clinic,33.5495108,73.05597399999999,,,"pharmacy, drugstore, health, store, point_of_interest, establishment"
ChIJwdRQKPuT3zgRyS0F69SZYwU,Green Plus Pharmacie,33.54758710000001,73.054968,3.7,12.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJuzaWfxaT3zgRqcp5Kc_ih1Y,Green Medicose,33.5454125,73.0591719,,,"pharmacy, health, store, point_of_interest, establishment"
ChIJBQZKsB2T3zgRag7iOscMuRQ,Nauman Pharmacy And Cosmetics,33.5510656,73.0561168,3.5,4.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJKaDFsx2T3zgRwRIGYjwSaxs,Madina pharmacyمدینہ فارمیسی,33.5513803,73.05623539999999,4.7,3.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJBbMpRgmT3zgRz6-c-PxYgkM,Al Fazal Foundation,33.5515417,73.0562601,3.0,1.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJ_x4GH-OS3zgRH0eywtzicqA,Al-Karam Chemist & Cosmetics Store,33.5458542,73.0541071,4.3,3.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJXeIBIOOS3zgRwe7-TuVvqEE,Shah Ji Medical General Store,33.5458647,73.0537887,3.8,4.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJA8XBHwCT3zgRWju6cAmTdCo,خانقاہ قادریہ دارالشفاء,33.54422209999999,73.05614109999999,,,"pharmacy, health, store, point_of_interest, establishment"
ChIJC_xHOI6T3zgRC-jOpeDxOdQ,Malik Homeo Store & Clinic,33.5520438,73.05644939999999,2.0,11.0,"pharmacy, drugstore, health, store, point_of_interest, establishment"
ChIJBXnRNxyT3zgRl_vlq7ImLvE,Umair Medical & General Store,33.55220389999999,73.0567873,5.0,4.0,"pharmacy, health, store, point_of_interest, establishment"
